md5,sha256,title,subtitle,genre,artist,subartist,level,difficulty,charthash
45996dfc9ab3aefb1907721333915ff8,6a8a075e2178e2a899f98ccb54fd5765101af3af1c8e4811a3416d44a3730b0b,G e n g a o z o [hellsize],,P s y,455 / rio / 月門,,12,5,a771de63626757840670b6fcb73c4d74b7f22edfda9d5dcbb494d8a900a5e9e1
6966200f0be885e4088bab6c9fe39196,ba206ae948a0296223a20fa56024c8a9c99ad32cf47d1042d9d335740ab09402,G e n g a o z o _ moreカゴノトリ,,P s y,455-38B / obj:killer TOMATO,,14,4,81929e5b8ec789cfaf1cc821633c06c7d08836cad998ccb6830e82d317d1c58b
f5230e2a346744188c7da274b18c409c,a6fd16cdb3acd0652fede44b2b85ceec88bf364589b1d37d2326479da74b0455,G e n g a o z o _ moreDP穴クエ,,P s y,455 / rio / black train / obj:Redrum,,16,4,34012e7f867c36765e50a00cdaeab449953f19b135344bd9b66c395d2890572f
d82598d73e5f462c5cd2998be9adb377,82302191b9b4b52b0a05f086eb3f187598eed1fb8e28f51c3781f7a83746cec6,G e n g a o z o _ e a s y,,P s y,455-38B,,6,4,6414318b8a1d4d825619ecb968b68af6538a0cd4fdcc7b3282de646cc481f5a0
1c7161bde9d2857530c581e06382bfb8,1d605f084bad39188c3fd398857502fb9b69d1c7f0861f449809c8673cff2d38,Halcyon[ANOTHER],,RENAISSANCE HARDCORE,xi,,12,4,f6763d2b9220fe03d5dcc9ac23dc2b28b55923d38aec005dea398ccc7ebd7c58
d6fb78635d9c5027417c3beefe6ade67,0eebafa0b3cf0fb5d5ee0a0b9455ecfe7fea0965479e2f103bed12e967cfe27d,Halcyon[ANOTHER+],,RENAISSANCE HARDCORE,xi / obj:Risky*,,14,4,a298713f4371e093b850135de389a0ab526b9f383e375903354e976822067557
9d7c1e9560fb16225e7da1b66db0c927,986511495fdf9e69daf28ece2a4c565aae8033ff962cda961a36eb78f87a655f,Halcyon[DP ANOTHER],,RENAISSANCE HARDCORE,xi,,11,4,9cc573d9ba2203e30784b5048022071ce2758888963e11404af10bcb2f02bf4a
eb1c32bf3a85db5983605bf3c5c8aee9,a28e0edd2f15893a37f0d6d7c200d44b5acbf1b50f83e1b4e46a3f46788c8092,Halcyon[DP CHALLENGE],,RENAISSANCE HARDCORE,xi obj:ucc,,20,5,9c944b506d7c195e12000b1f2ab871811ed9d180c54657adf2f4729a617268b6
03cd919f256c2d9dd7371c15f93b9b93,0c05a4b54453be1a8e6caba59c49d36b8f424f3d7529a7dd8ed64804e4d4927e,Halcyon[DP EXTRA],,RENAISSANCE HARDCORE,xi obj:ucc,,15,4,78a6fd3f34cde8b413c788ed1a927f305a377cdf3680cbb9235c59442dabd40c
e5fff007c87e117e647d6ec40aa68a9e,39c0cce2967425dfb8a356dc994eaea1b853a354cc76fa20b641e430e19e4404,Halcyon[DP HYPER],,RENAISSANCE HARDCORE,xi,,9,3,90f4d746a26a3483fb2e5df47f46d634bd86d4c14f2d503659432295ff8ad505
ca9bb37798cb7035a4a2ffd05670c8ec,33a6d74a26146fe38121bdbe6f481f87844b121b000719dc8a90a019e01101e2,Halcyon[DP NORMAL],,RENAISSANCE HARDCORE,xi,,7,2,9ab799aeb721975cd59cb23b3a2bfe40f765d3096840149862bbdc747824c929
19516f44d8d933c1976ca28e9821c66c,88deededb31997c443d5cf53b010af6bf0009531259d57a5b065795d1e8d6695,Halcyon[HYPER],,RENAISSANCE HARDCORE,xi,,10,3,c08eff522002e6fcee780214582821c9cffa10359cf843321cdaea83d63675d0
a62e99d0aa7c05efc2b5bcc338c8686b,acb7a4300f95d6e94b549f9b6c650e1dc9dcee3ffa2577a007c67c57d48e5f39,Halcyon[HARD],,RENAISSANCE HARDCORE,xi,,11,4,71f77d213dcf9ea8e5c208b5198be31a8ffc6eebef4f325e6545ff6eec73e258
5a1666a1d517826b476f9a7ad732dfcc,f69b74b4cb144f53014afca906e8dc44e701a795a8346319c557758178cc8cf0,Halcyon　[激シオン],,RENAISSANCE HARDCORE,xi / obj:Monsta,,26,5,8e591ded8be429e5dfd2ae94e45678cf8e336b54f2f0bc6ae73acfafe3a88cef
fd049b5a57d7659b7234bdf67099c324,161bd64faf5332095b7d00996c8c7680b1b0aa7c85b5401f44dc84df130940d0,Halcyon -sirius-,,RENAISSANCE HARDCORE,xi/obj:epics-,,18,5,488c9cc710a87f229c4d7536f0bc66e4da39259a2e587c237838c307bf513710
000a5c33b9bf9327049d672b420cb287,6a07b74d92eef2deb36dba88e190dd45b3a83af662b611b78c91045edd656154,Halcyon[LIGHT],,RENAISSANCE HARDCORE,xi,,4,2,5d2996624058f0496e8daa03287a33397e1cd2f45aa6cd77833abb99b6e5a062
07fc1a120fab1efa8c054019a33f744a,b293bbc1ef74f54eb7021d1aa0da6bbee57067a0d11dfcdcca5f8ff785972887,Halcyon[Limit Edition],,RENAISSANCE HARDCORE,xi / obj:DDX,,23,5,16624f37f8086fcaf73ea214f1229aa78c1f11c4b1c2a94d2c6e0626fe066178
77a99990a594429d6b4c3f09126c8a69,867ec67caced61d732f893cd62fc240ad375079f2a770fd1c08a1c12dd4b5135,Halcyon[NORMAL],,RENAISSANCE HARDCORE,xi,,7,2,93c22496762ec1eaac40ddb03941e38b4f5dd7cbc2bd3353498b1c5db4d0a5c4
e21466f93b9fcb36e677fd6e65e226d4,89714a9191b789852a6de0400e6adafada2f8d40f215a833d15404354a127f01,Halcyon [Prelapsarian],,RENAISSANCE HARDCORE,xi / obj.siokaze,,22,5,e1a945c6b31a2ba21fdc1e1757f8fee48be380e9d66eafdf907f0ca38588d663
ce447245541dc4b936aead4d1b304842,9f642d093e27a6deaac26708e010e01d347a903f5f2b1d891e9f02623d861942,High-Priestess[HARDEST],,OVERKILL,Luxion /差分 赤い人,,17,5,1cd290c9e751f629fd4f442d958755f4ee6832cf2785c9e0fb366657723d75ae
49de0d8b5d372447b0fc92225ed3e872,061a5d3b98f0fb68ca4be76a1b2b47254edc215166ddb89eec9985af8e130dc6,High-Priestess[INFERNO],,OVERKILL,Luxion /差分 赤い人,,23,5,6648fa2213a5deb132104f9bb0870028886e3a96066e53ea477bbdd459406f4f
ac15164cb68534b36bd20af556b80ab1,c1aa6aeb8c290491f5cd86d10a54f614d37242ea47a9f39acf6fb53510f0746b,High-Priestess[alteration],,OVERKILL,Luxion /obj:alt,,12,3,d1944704f3f5ddda033a1870f815cf2480f2e52a3ee4226f80e6ab1f302af193
3a503fb4e6605b82ed3ceafe760b5c85,a6e9d860ce13c30c9b5041b67f6acfebf79fcb5245c9139a3c0e9b9a32c4e433,High-Priestess[ANOTHER],,OVERKILL,Luxion,,12,4,4bfea1e7b41f35a7df57dc55fc73bd9f9e2573be43cdb64035eb23822179d89b
5c1af26aeca11c281badbc81662597cd,56e026926c4b27b6fdf82cad0ae3d021f065e5b224d3a8701cd71fd41ad6c5bc,High-Priestess [GENOCIDE],,OVERKILL,Luxion / Obj:ゆ～兎,,14,4,6d2ef6f3420e3b41c9a1a513144519425ee18d76330edd5657ea2358dc0c676b
0c2d6be5ae8b45d60c4fb3cf56a576ac,6c97f961d6147d7c41f853ac908bf2d0c0971ea496593e697c86ebed2b555d47,High-Priestess [OVERKILL],,OVERKILL,Luxion / Obj:ゆ～兎,,16,5,9970e6a376d6ee9b81798d0a0f01a83abb2fb248e1f4ca715e3652ffc6075224
2a4637a353bcd5d35b1ecfbbccefb383,4d28232b0f27879591dd949c828910115b83b4749ffa9a4e51b65fd80b2daca9,High-Priestess [SLAUGHER],,OVERKILL,Luxion / Obj:ゆ～兎,,12,3,83f4fd1be5a6da5608088b6891b485cb1d3059f892c81edd8f80b9cdb4e28a6c
1b92d4d96ed2bcca18179323ac90bb0b,dbcce5b7eda6586c7c8a74e7f0dabef8e423f08c19d557764749dbe6a7b4c47c,High-Priestess [LN iNTeGRaL],,OVERKILL,Luxion / obj:ほげぇ,,17,5,f0a7611e9da4ef3f41277b92425b909cbf9e6f8799bf7a1f3d012987f226c2d0
dae71330d9eeca85d9c4fd784f75f1aa,1ce2cd26f7b0f8d130aac5000a2dbc33e3c0cf23816013ca2ba8ce9ad89a7d4e,High-Priestess[NORMAL],,OVERKILL,Luxion,,7,2,4cff518efdc8e3cc96ffeb2502e691c25f729468ee2e89334ca26305835b86b0
5f30b80a5cea33c2756cdbed08490735,a154524e9d323c3df456feb25e7aeb7c36a8faa3a9f647d1f5c49890a037e02b,High-Priestess[small-HELL],,OVERKILL,Luxion / obj:clock,,12,4,39d9b9e8ae056338638faf63f886373143c386d8480629ca70e61c2a170b5349
2b6dec333025e08f034882aaae868605,189054d13fdfd36e249c86291e3c4aced7b539a1ee20f0235930a9bb42d017c4,High-Priestess[NORETHER],,OVERKILL,Luxion / obj：Nore-pon,,11,5,3d598ea86e4cd1d4c3b0887178d3d643c0e4fcf3a0d1d7358ad4af6563cb8820
e85bb7112caee8c9b9dd54f34c9cdd90,6bd5e79b037e8aa857eb33aaf7dea7a27c630057df778908b323a5098751008e,INFINITE BEATS -Brynhildr-,,Touhou Arrange,P4koo / 2GUMI,,18,1,bed7d1b8e16c0c856b1d9777e13976005e5ac32cafd31357a682fc75b92334cc
9f3346595052f3de22366e48250737f0,ab26a14dccd14b766c2e5ccfe6f1e348cfb34d4d21e92dd55c7e24a413b30bb4,INFINITE BEATS,,Touhou Arrange[Triple Journey],P4koo,PMSobj:オトベア,50,5,51d78cde21496c4b218e30a0557acf298539e6edd8ceff0616341fff94cbef2f
c000e4d6801d6d467f5916d6cf6df59d,428802693ed35bfcea3b09dfa10eb467d5ab0912d8262a6c53dfc6ed323a18f8,INFINITE BEATS,[9-EX],Touhou Arrange,P4koo,obj. 深海,50,4,8befe82db0f64ca188bcee8e4823c23d7a1897c8de077bd750245ebb17131ebb
33b66fb8d4523aaf269fa10c52d55385,96cdb1da57b28a2106d8959a0af15ed1e990b36fc99742e55cfd4893dc4c6df5,INFINITE BEATS [Funny born],,Touhou Arrange,P4koo/obj:止ヒ糸,,20,3,ab7f18922363bcc44f79492c14d30b65d80a1fc29f84c97729512495ea8cd70d
143c29870ec113fe7ec9d106985c6053,c671638a9eeb75c6d33e62337c5e4c6347084bb126ba0aad07e91d0a1bc8473b,INFINITE BEATS [SP HAYATHER],,Touhou Arrange,P4koo obj.隼人,,1,4,aac4b0a04cf9d46af7c7db2cdb545f560aa8706b0b0ea4afaaee1a6051b27074
f130504f40fbd47449198850066a73f8,bd5eeda8169557d598e1f20f8069486e4ee405110ba20073b72da0ccd10422a9,INFINITE BEATS [LuNLuN],,Touhou Arrange,P4koo(obj.WAS),,15,4,15fd46ad013cf2c655ee4b0d102af25410a69fc6c20b4fc0f97262e8dbe750c9
dde91f52e125c7c77f4561756cf5c7ab,0a26cc8b1cc41c378cbc71c15850d2c09fe52da27fd8a481409dc6afee4ef086,INFINITE BEATS [LuNLuN LightversioN],,Touhou Arrange,P4koo(obj.WAS),,8,4,8b7b1b13e8ab8b45dfa958a2e92e1d7e98404b0c3d062ab673d75a4eb5ce00db
68d5f2eb87d015608996bf04f4fed65b,06855b58f03a0744a6f8ef846990a8931e7e1206df11635f4a29bb4401076506,INFINITE BEATS [◎NANATHER],,Touhou Arrange,P4koo / 奈那樹,,8,5,8a4e1ab0b24ebb4e66bc42487181027f5a44987d7bdb58db5750ee56a32dcfaf
edf209f565fcf1ed540d8ef08b70840c,ec5307aefa8010dbaf2ea3f5aefdfbf3dd91a3a3ca8c6ae33ec51fca3e22dac7,INFINITE BEATS [reckless],,Touhou Arrange,P4koo obj:無謀兄弟,,12,5,805d00f75765bdea7b039b1ac3a64a1dea4672621e3165ddf558e20df5f9fa1d
b67db132eeaff40c7e35923e0fcebd3a,4faca80c15eb7d323c22135cf3ec465b186e83dfe358087c637e765b57905c09,INFINITE BEATS,,Touhou Arrange[テスラドンナ],P4koo,PMS:つきやま,32,2,a24c62007bff6ca234fa95e79f95b0f58779b6a304e158ffaadf922556c5af54
31046f0cec8a43af6b37dc5226d899d0,6a1603a27a4fc259263fbaad26c92baee87dcb7bbd9274f04b826a15feceaf7d,INFINITE BEATS,,Touhou Arrange[テスラドンナ・コイル],P4koo,PMS:つきやま,44,3,d1c8f06b785799cbbb6f91545250431144f34d3e8dd123da5097f1228fcc4cf3
13e3bb64177702804377be8bf2e5ee2a,c18354a8f2c9dc70165b6c8a5fd4dac8e282598f1bc2c76c145f5f98b8745eda,INFINITE BEATS,,Touhou Arrange[テスラドンナ・ウーコ],P4koo,PMS:つきやま,50,4,7d423df0f91306b23134ea26e22ec93703a30797af9b00d78d3b863a93b5cd61
1758b005b2300c563867910843bd7493,d715c33f7dca02d94bca97486c4269c4028b69794dd288fba51d89b6210e179e,INFINITE BEATS [14Hi],,Touhou Arrange,P4koo / obj:秘密,,10,4,d8e0744060063bb13711a74926397252254b5ab89bd58e6cfe49fcf714393515
af66f8a2d4cf9729a1b382c5b1f4f3fe,f51a4ac838a2b1f040c02c2b2e7ab46de0748574e5e471a69930a8edd7e333a4,INFINITE BEATS [SP ANOTHER],,Touhou Arrange,P4koo,,12,4,8045e7980c6861af333e71378f09660ea3caa8ae45e2d0e2d6e53a4c5ebb812c
4355875c733257e5371a121d0e68ad8c,7a15538e30f548a7f274fb46b53a6599ead5f1696761af8465909e2497acafa7,INFINITE BEATS [EXHAUST],,Touhou Arrange,P4koo / obj:BAECON,,22,5,33b9d7190ec71b7cbce17703acae0eaeb85621f95cf83bb99154dad7f5037ae0
e627bc8f2dfb290da214bd634f26dcc0,de50809c06cf254cdabf57927eaa33c514044fa7f4f41e74909056fbb0741b1b,INFINITE BEATS [SP HYPER],,Touhou Arrange,P4koo,,9,3,91a36421d8051c46f8cc2ee1e00bbc1803388276be1fc7a9c53db6c28a664fd3
4f02c2760b8da70de8909075b48c4fc6,bd1237b2840a2780095911bd0a3f3f1f8adb999427e6713754bb3788616bc268,INFINITE BEATS [SP INSANE],,Touhou Arrange,P4koo,,12,5,cedfdbde8099cb7ee35b9a529fc030242f6de841536122b5a521a9a56e5e808b
b2a42d42746a9bd10f322efd1c6bd7b4,04c4456b43f4bee6d5df0b613ace30764ceb71342e13c765fbc099ac62b4a830,INFINITE BEATS,,エコライフライク,P4koo,コト,12,5,d0a11f8573de49ecd513bcdeba727382584dcbfc77fbf74bc7b6a4e76f1470e1
fbb4f68935ab7faf30060e3f695c544f,4b2e4f1d3f142bb1c2fedf6823fab54d7bffad9b40a4d0da60c49d15b330be2d,INFINITE BEATS [午前零時の3ストライク],,Touhou Arrange,P4koo obj ラピス,,12,5,0a65555d35b8827d5b3f3daa5b5bc1da383989895f241cefdadc1edfcac5394d
84403495c91083efb4c1f2e83c6a279f,8196fa86748d8dd1b1633890946b14a5681434c643d980d5a439f37f8e976f13,INFINITE BEATS [ランドパ－カス],,Touhou Arrange,P4koo obj ラピス,,12,4,bd32d2c0e688de6f69be99efc953ff7325cbfeb4919de6a814e20e92469dac1a
91f6480bfabbab7e375bf9869df04147,1380a5cb69eab40f1de590d6962cda86da46d9a5f966112379438cf66dc105be,INFINITE BEATS [morither],,Touhou Arrange,P4koo / obj morio,,15,5,c3ceabbca4a94b912e042eb40aec5d86cbd6530cbb642d3996b232d418333a95
12f26bb4045129fbc0d121f0c2a4f670,bea621a3f35584f487e60e8d06e0e622b4179ad93a1e860959696aba36aa105e,INFINITE BEATS [SP NORMAL],,Touhou Arrange,P4koo,,7,2,3a003718534eb43bac5848a000398f41c9f979e76f328f04a5f179f4c6859804
1e7037cf0e07530959ee3ace320459f7,2f17e80d935740a855c17c721b6bf79ee3c51c82bccea378446eb4c087372ce6,INFINITE BEATS [SP-L],,Touhou Arrange,P4koo / obj:LIEF,,21,5,bebc19da5be677e13b65c7e8eb403c0efe7de7e00d54dd1a385aff869c429e46
4457fab8bcd918f42e80beca29574673,1edf4e445ebdf352f9ba9160bd3f0fa9681e8711e0a6385ffcc7d18e0ea90847,INFINITE BEATS (BEGINNER),,Touhou Arrange,P4koo / obj:SACK,,5,1,704d9cf40ddb8cbf8e4b14de0403708759cda5e602f32c84e8516449747d27d6
5f27001b572b9cc7ac7ded191515e981,675907408618878c2baec657857e2429958ee7b3d9cc23f46fb4a51664ecb1cc,INFINITE BEATS [yumether],,Touhou Arrange,P4koo / obj:夢瑠,,21,5,512411746b917f79494981c9c44c6adc2d06741b576579743751fea9aa2568e8
4023045d9134dfc47e953bc430e5ef07,12f88e86305154f148f62b2124bdf9ff2fbb414e34c994c1c6377b62b148b704,Life is PIANO [Another],,Maiden House,Junk,obj:kneas,11,4,ce23e794655ebf82c74cd8854d7df155cb900df858e6d342ca53e32b5b942b9e
6668318ca133026e41eb41f9a6992a7d,300ed1acd899c44e433c582edb2a7357f005d98d20dede58d01d37f8e6d682aa,Life is PIANO[HYPER],,Maiden House,Junk,,9,3,2762b1f668df9d5fcb2a21b1ea4e9bb23b6586c03c764691fc633be185cd5ed3
fe100f7877adee1ef88de03e0ed7a6a0,fb5e750f7382af6071d2408601ab74310de9761436a38d5dfbfc70d9d548c2a4,Life is PIANO,[Wander],Maiden House,Junk,obj.鰐,22,5,74b0526c30a5b3e32b8ee4be0a1ec6dca28ca7d3834950986c46c5879191bc69
2650948d745fe2cbb990bd73824e6811,037c1e0792dcaaaa9d7755c5bba91fd7fcdf54547efdba6356cb55f276b9f3ab,Life is PIANO,[Wander+],Maiden House,Junk,obj.鰐,24,5,a2664b4c07376a23f6c8882901d7edadf7293b6ccc4a90707787c736e406326f
d0c6b296a1a69e937e33fad0134f46cc,299c020a99da581eeffca3a712a9ddb7e9f3b0f1069f1b8bf3561526c121a24c,Life is PIANO[Normal],,Maiden House,Junk,,7,2,21de7616f8965a432f9bd55041583d6b8ea456f334e2216a9614ec5764e8a242
bb91cef81d13b8d1146b0dbfeb4450f8,b709b698ad955027fa89ba921b0e91b566a1098c8811dc3f62861901bb55014c,Life is PIANO [Rea'ju],,Maiden House,Junk,obj:kneas,13,5,901c4993acf4fb25b69668424886b850f2f744042bc4c9a07ba79e47b56a3d94
1aa6618d671728be96004e3a00173be7,1859550e55d8a9a238ff57ccc8611aa3645e37588c5e00d5295d286a43eed273,mom,[サレン],piano,w_tre,obj:七海,19,5,c4d6d8ebe759d93ffd0b7371d73535d4db04f0ad0b664e587ff88abb2c01514f
faa61e81aa657997fb443dca9a1ce894,37c011050ec31f1c9770d28a4e99d8e693fa32f48c00f23e681c20448784f3ad,mom,[コッコロ],piano,w_tre,obj:七海,24,5,0cad1318cc2bba9d21ff280bfb4d65112318ed1574a1b997f675d46f115df28d
9ca6f832f8d5b85549c3129e740d1705,10babf0dafaf6bf400be2cdb963efda043a70607c28cf77e3352a2398949f491,mom,[normal],piano,w_tre,,2,2,e68f9916eb39d0001dfae750eae71ea21805214e078b3f541c5393c64dc78bcd
557b4da440303c0421d972876600a513,acb52ffe46e6172f6f31f0e71e0718eb9b55571fab948699a808238f845050c6,mom,[hyper],piano,w_tre,,5,3,fe0da57f485d1f2fe8e2f2d296a843233833e41566ecdc182b65272e2b0066ce
1444f6dfaa7fd802586af5b331bac1ca,cf4b21fdaee77e41eb898f41f2efb086d869a498c280a829af1f1d71e65594ee,mom,[another],piano,w_tre,,9,4,158a2adf8e2d53beff39f337683a888668b5554e768ccbf5aa629fc309e9d86d
010492dbce773e39992651ce11a146d5,641e7c6275a5eae0b5b89f0d1ff82b6ac4dbd407a5ca9f49daec1aefc0322b63,mom,[insane],piano,w_tre,obj. sialua,12,5,3388b71c456236aedbf94045fb57379f50b8d91bbc1b595b64e45a17b21aa581
b331617e2403d85c264d02e1fdf79a92,2d4f97cd277582851b63a1e7998017c1f32749f17971fd54297f298e978aa0d6,Shade of Gloria [DP ANOTHER],,Renaissance Core,tcheb / mov:Roaring Flame / Illust:ゆーま。 / obj:litvyak,,12,4,e140aed436f14b30163eabc1dc6a9b338c0b1e5b46ddf469400bc2f1dd20cc6f
6c00a4d27e53446660a5a0385ce2d929,746351be48a3e0a3ced7c3896e771f7ea5c321383c745391f5be6186d007da6f,Shade of Gloria [DP HYPER],,Renaissance Core,tcheb / mov:Roaring Flame / Illust:ゆーま。 / obj:litvyak,,10,3,85524d42cf0276267ffa062645a180402903cbfa91e1a23993d2a92297de096d
a22c417f191cbb307417681b868c1079,8a893b5a2b0ef723742f15d2390893dfe7059207e483b0bdc940ce374758b6bc,Shade of Gloria [DP NORMAL],,Renaissance Core,tcheb / mov:Roaring Flame / Illust: ゆーま。 / obj:iltvyak,,6,2,fd5d9911cd144908f33a7235bc8276059832f785077fac90943ae592e87b807f
b0261976c43bb392e90bb13b30a85688,d0d6dcd04a696296a41d4a1427a4d00e930317876104dd64240ffd7515d35114,Shade of Gloria [DP Nightmare],,Renaissance Core,tcheb / mov:Roaring Flame / Illust:ゆーま。 / obj:litvyak,,12,4,4d3d18ddddf5feb4aeec288083b6ea0e1948f8d555d0faaad8ed5ee24f61145d
d451fbbc9ee5905ab2eaa17021ca06e0,6995dfe55a7023c019744ced2d4c9c580f2c9002fddf3264a6dd680b0d3240c5,Shade of Gloria [SP ANOTHER],,Renaissance Core,tcheb / mov:Roaring Flame / Illust:ゆーま。,,12,4,f5b424a62427bf6d173ff06ea6e045cb89819c3b2606e8caf91c5825267863cf
8a77e0361ff3521b17371efa3519b053,3cd9b3b2777c815c3788281cf1c1fdf5ba6a7d8c3580b5d5180f752a2325dcf0,Shade of Gloria [F],,Renaissance Core,tcheb / mov:Roaring Flame / Illust:ゆーま。,obj:Fender,12,5,ae446f1649d27ba8bd02ec56c341b72f675e612f5c840d08ff427c14a571f4b3
e2afd2dfc1273a0df230d607c4d38b07,9ad8eececdfb027da6f4e3aab7cfd56961949bfc2b4c012cb47a0eed4c1253b1,Shade of Gloria [SP HYPER],,Renaissance Core,tcheb / mov:Roaring Flame / Illust:ゆーま。,,10,3,6ee1a506751473ea13a6a67c388c1cd64379152859f33e26a17a765f779e54e4
e488b404d6f5da84ea1ce98f9ac4572b,6d4485e9f6ec919ecdac1c7281c39350ca66726ac874d7c05230d116ce58ff04,Shade of Gloria [INFERNO],,Renaissance Core,tcheb / mov:Roaring Flame / Illust:ゆーま。/差分 赤い人,,21,5,6654bab473af0349120d05de6fbe8c97c7cd36722df133ccad18adc85837d315
2e3425c22135ddbca14e38eb61b6b311,6e01086da14886547966386b5f19594bb05f10ba525d64d40a18c867e1aecce4,Shade of Gloria [SP NORMAL],,Renaissance Core,tcheb / mov:Roaring Flame / Illust: ゆーま。,,6,2,8021b82415c8ec93425a3a3ca7464bc7ca0c7cf4526b47f26eb4bda9663f1896
8e25208a4220b6b00ac7aee860c868b0,460417c6086e3963448c18851d03193757775108938d7cff8f9e548d6c5a5485,sola,,ArtCore[ヤクソクノハテ],nmk,PMSobj:四方 茉莉,35,2,51525623655e217eebf286f853d9253238b4c706dc45f57422f4f087108cb498
9554bee448d669c12866a6a7d7a7c0c2,3770c1d63613d0b942167147dfe7a68696e044215103ada03342a5664385bf54,sola,,ArtCore[ムソウレンガ],nmk,PMSobj:四方 茉莉,42,3,6e5a7815a49e47d3b148407ddd0fe62b2915bf64e588e6835338e2ad4aa49689
bf9f1dfa601893f53a597b50b13e8155,13ecbec1cea592e64448361c4ba3eb25ce34bb8ecee3f99402dae2e3c9807140,sola,,ArtCore[ソラ],nmk,PMSobj:四方 茉莉,50,4,878baff6f68c1e0b0a048031e7f97b90a69a7ea7b43b7cf0d18b88297be69ccd
fb24a066d4f1c5fb43d57c38c9c528c2,837d65488700bf10a9052f303c38de744adda196359e607da260d3b5cde92b3b,sola[Na],,ArtCore,nmk/obj:naiya,obj.naiya,8,5,d085e384ab225190810d45856dfc5cfd1a74ef4c4af5d0d02681681e99aa2830
a1ed7e6483444fbdeefd87925560231e,85a9818c6d96b4c32162d3b55f0ec0697d80dfda3079b3c83dbfe89af6713eaa,sola(sala),,ArtCore,nmk obj:alt,,12,2,e9cd7d8fcc6f725616df509b61ef3c773d301b18899d3d83a527656263be72a1
c12cc7c2a9d6af7b4315d5371263f182,4243f592e62412250f11875ea67e5a5c2e9c8b04a37c828bc9038c71dd8848b1,sola [Aurora vision],,ArtCore,nmk/obj:止ヒ糸,,9,3,11c1a385b4a928a158f88806a291cfd401d0af1bda512243518fe81215357291
1a11f970483b83c0ec6a38d405d3d228,3375250190f6c8614005ccb94e8130bef7779fbc9988c7405a4cc3c9e6778001,sola[鳳翼天翔],,ArtCore,nmk/obj_jakko,,7,4,971f43608b6b388ab9f88a2762f442e2297a4b1af7d7a2bf5797a6a018065683
13cf897a223afc35206561594fe4842a,046da0ce22ab873d5fc50122d071114e79d790c4d4f1c0c6133621606ae2424f,sola(LuNLuN),,ArtCore,nmk(obj.WAS),,13,4,7680fe643fb4aed7c5413d96de338efce870aec1a2f3dbb8ae660a253782ac7c
18fc8a406d88d2df5d5b41f22959ec9a,0b43a9dc9c6fe7bcc47d2c2a1fc289a11d62d3dd66900605aeaffb1876d4a7bf,sola(DP LuNLuN),,ArtCore,nmk(obj.WAS),,11,4,47587cb97746523c45a02326197c418550d539897db72c0e918bb7e6cd066bd2
96775e08256ef3e88ff22d1a1f735c4d,d542b992d454de20a96b38df8470299d9741a858780699fb29c0201f55867b78,sola(DP LuNLuN LightversioN),,ArtCore,nmk(obj.WAS),,8,4,a131691a7da0d605be80206e0b76723679ed1d17f535426b57cbe599bbcdcdb0
75d0b4089667a0f817989eb8936f1d78,eccdbdfdb309b29c441a94aec651af203ae9e825e0a2aa5cbf3edd3e1a9c8b82,sola(LuNLuN LightversioN),,ArtCore,nmk(obj.WAS),,6,4,4fa7633866ee312392620489af511d75f483306781cea889cb4e0a20b2bf4c62
c9fe1e0ab7482ecb7bf53b57256541ca,5c36b70f6293cf719ab74f84c545c577352cf67e56b15ae3f4ac9f9c1692a3ac,sola(LuNLuN-SS),,ArtCore,nmk(obj.WAS),,15,4,b873e0fb862dbc4ae005960f1494b7bcd6288812dde883ba5fb7aefe324f980c
6a33e342a1767e9876bb1c77c9e74656,c758096349bcf9ae8d1daab4a42e2b3170280bf05a1486dce36346ce82aedfe8,sola,,ArtCore,nmk,,12,4,2a100fbadcf28bfe7ebaddbb3495d754ceffbfa977e41f5b014b2a376ef1964b
c79e2b1a03e7f9b8eec54c9be9ccdb80,7c066ac2d6849d0badcf320bb1fbba42378d2c62fc82de75c79c979938468c5a,sola,,ArtCore,nmk,,12,5,c08b1d5092062d2fc15c57ab24b33717512d99967e669b63ebc31acd5a965fe2
77049e33fcbb6a4472d562a11a4fa5e0,1dc904f96cdaa0763309fd9ec9bce75229ab2a69784ef2592693f8b00a1f3ebf,sola [DP ANOTHER],,ArtCore,nmk / Obj:ゆ～兎,,13,4,6d68b07572455a8e6eed62ea98b7107b6da84d3eb98d744e9e56c3a330ce1270
1d034c20a790c718b50588ecacc702f8,c0382a9fd7ad6ad865d3ffc8ca8ebbd4d12d6f78e7f5cee14ac0aed64d363e8e,sola [DP HYPER],,ArtCore,nmk / Obj:ゆ～兎,,11,3,156b0ad9c0b1b6c655d0872117e052833abb13519df2cf166a502a661bcaa79a
a9069d6f170641ede5204a5a7ea42920,19876a3d5c87e896ec169d3337e9fb4396696d4dd42dcded2e5e5419a8e80537,sola [DP LUNATIC],,ArtCore,nmk / Obj:ゆ～兎,,15,5,9813537c523c81fae58dc26885451364183692fcf730a97198a5b5a38cc23e2e
acecb12b86ebf3b76126aac736559f62,5861390c8cd7acc9f6d789240e1c5a40885eb705b694460cd0d31fee7aca355f,sola [DP NORMAL],,ArtCore,nmk / Obj:ゆ～兎,,7,2,0b3a24d44ee98fa056989b598fb847bf62aa52685c4541485ea064c352fa4b00
